book_id,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
419,384,394,210,418,543,3687,491,3326,2662,4446,3336,3862,1696,3176,981
420,683,552,107,1459,571,686,44,1414,622,152,3119,716,331,8848,674
421,291,338,1190,208,414,9231,124,3450,396,787,106,482,9627,4364,5212
422,8313,5872,4428,7697,6531,6020,4575,5924,7301,2238,5375,4611,2021,3950,9780
424,2259,6688,8697,126,4232,2045,4336,4634,614,6154,820,2698,1105,934,7026
425,621,90,2787,386,4815,9544,68,999,2215,15,6839,87,251,383,241
426,495,405,297,65,284,113,516,344,658,101,325,8,520,1121,121
427,3699,95,7838,5840,248,530,1186,29,387,353,934,154,125,646,3344
429,1343,1089,2109,1768,755,894,1924,2658,2086,1368,2452,1342,2043,2936,3359
430,520,380,1205,1500,1270,1703,1282,1915,3540,4388,3828,9172,1613,94,5947
431,1802,209,4422,4533,1075,3684,242,6496,1589,3827,9885,6523,553,866,6465
432,2624,276,2196,789,3754,2646,1914,890,3072,3978,5055,2755,5782,503,9463
433,889,841,1336,1291,1473,1483,1513,4849,5112,4425,4036,9184,7780,5324,7346
434,202,600,583,543,183,69,224,4343,957,6721,254,134,51,1066,309
435,280,564,149,4655,632,3121,203,3462,7975,525,5520,4559,3723,2050,9987
436,94,662,1055,378,1005,233,354,779,2284,407,2612,3156,1133,323,212
438,6697,6222,8706,2638,6796,1747,6549,4099,9951,1998,6545,5028,4919,4358,6901
439,3609,3696,2755,9463,900,474,4120,4661,8937,5258,408,374,2624,956,9561
440,3606,6647,642,9065,2133,4854,5133,3548,4839,7419,9365,3693,8876,142,6981
441,2979,8444,1491,1576,1360,5149,8985,8419,9475,4885,3416,7328,703,5129,2889
442,1519,1142,3314,7003,400,5306,5707,167,3884,70,2241,3573,729,126,838
443,541,1789,1215,615,2456,831,4577,2072,1604,1667,9838,6388,2870,667,3160
444,1545,157,6334,251,9778,364,518,545,9773,4219,5895,5641,6767,8700,1211
445,1819,8774,2675,9230,3430,9193,4180,4709,1814,6328,5910,1867,6907,1712,3847
446,1631,5870,1461,8571,9742,4669,3594,1828,2434,5100,8121,3629,7894,4585,6543
447,345,53,3636,3154,3044,6133,9137,1397,6652,159,9200,41,5681,5504,7054
448,4936,1438,1929,1625,3331,1721,1277,1025,2963,493,2638,6782,9985,5727,8774
449,246,643,491,783,805,1093,814,419,384,4446,3862,394,210,1971,3326
450,891,1034,1127,1228,1304,1363,1340,1394,1479,1450,2631,2518,2493,1630,1602
451,471,230,171,76,63,10,8207,43,899,2499,3346,1771,2136,1477,160
453,9928,733,919,325,148,461,150,118,33,136,212,100,494,948,179
454,1921,3274,1266,1939,3922,1229,876,798,579,8213,4877,4439,1478,5303,251
455,156,647,694,1072,1107,1417,955,411,310,1063,1430,78,108,1111,777
456,1186,2380,715,3916,387,248,125,3002,154,353,6438,1584,6018,530,782
457,417,258,38,2710,901,1501,4538,2824,682,2924,3791,186,9352,9,6979
460,351,319,7792,8217,183,583,309,945,655,6631,7201,1697,1585,1251,1008
461,453,118,1465,730,63,179,131,559,733,265,2355,4,43,42,66
462,4785,3310,4205,9819,6506,8212,9576,4688,8605,8940,6042,6530,1973,9303,9144
463,554,712,864,137,1026,1275,3780,6931,4251,4849,1217,9368,6480,3340,52
464,1338,4868,6457,4154,3014,9698,2420,3762,9419,1419,7645,8270,8450,7364,4748
465,310,1107,1748,4431,2589,108,3016,78,1063,228,331,777,955,1430,64
466,9246,9343,9288,5696,4850,6674,7910,7414,1132,5242,7727,3618,8120,2934,1815
467,1238,3911,657,3296,516,1136,104,8676,654,1310,1005,658,520,1873,249
468,763,354,2508,198,1642,782,1255,410,55,317,28,100,436,4,5
469,1286,3721,6053,7880,6608,1852,9615,9870,9682,8526,1225,4775,8104,5436,6628
471,230,451,76,171,10,63,2136,43,42,961,899,8207,4653,66,133
472,7765,5761,7998,7364,6429,6702,1621,6963,5813,7727,1338,9220,4154,9246,7459
473,1325,1911,414,4838,991,5686,2207,2251,16,124,1148,4304,8894,9219,7825
474,1294,3485,900,3625,6202,439,4120,5537,5806,7480,9283,2503,7623,8915,2907
475,149,8330,6387,7617,3487,3180,5406,1177,5242,8574,6680,7451,5574,1008,1724
476,325,2089,704,1936,4130,6322,4392,8735,354,1299,2025,115,32,658,297
477,1424,1600,2393,1870,1617,1358,2245,2135,2429,2522,6520,3144,2016,5528,7017
478,529,3351,293,1996,390,6822,6772,2361,5382,706,778,116,1167,1207,714
479,772,403,341,79,1432,6928,3930,714,3552,2474,4733,804,2366,977,7392
480,368,62,937,682,7655,9152,25,24,18,21,53,19,23,747,155
481,1071,1536,1638,1989,1759,2219,2458,2399,2645,4530,2461,949,1119,1525,1023
482,5142,8917,4690,7792,396,6028,6117,1587,2943,3905,2133,3356,8693,4682,414
483,709,2339,8,121,5,65,94,405,284,495,570,101,323,520,162
484,951,854,1124,1389,1236,196,4369,1645,2011,65,297,6234,2229,1392,8
485,177,1041,4104,498,1364,172,592,3377,162,121,1135,872,560,4106,8792
486,3084,5890,6901,2007,1616,314,1243,3160,1279,1445,9272,3830,5016,5440,9636
487,660,693,575,84,1117,2594,1592,640,3797,5343,1564,5739,1296,1677,6113
488,703,1498,915,986,553,578,237,176,556,818,1075,944,72,705,739
489,606,7242,180,1206,9858,1079,1113,8336,4894,2716,7616,8946,5730,3172,512
490,1265,828,5978,2451,1146,2514,7338,568,191,2782,523,5580,516,587,65
491,783,643,449,246,814,805,1093,419,384,394,3687,3326,210,2662,3336
492,838,1213,70,760,1646,2312,2564,6701,4138,7490,8413,126,8448,5388,442
493,362,1106,2794,2781,3061,1025,1937,2957,3795,2860,3591,292,5229,1625,2266
494,3219,212,919,407,1544,453,867,4139,115,181,3425,4614,658,1005,268
495,3092,101,344,115,6895,121,238,8,426,65,516,372,1238,587,60
496,2047,2406,2965,3407,2990,620,8963,7436,148,4519,6280,7951,8738,7822,118
497,93,545,4535,1772,386,6063,6061,4179,7110,7314,4242,375,4592,59,2315
498,172,177,485,590,1041,559,560,6220,1605,1214,4399,2131,160,94,361
499,1908,2806,5238,5128,5973,173,4429,121,1586,4369,196,1236,570,557,13
500,3452,4345,3583,5402,6201,8225,2075,2278,7558,1652,7759,6503,1735,6109,2684
501,3197,4027,4253,5263,5905,5826,6336,7088,8250,7995,1833,195,118,7491,1855
502,3809,4325,5464,5204,7010,5773,4432,7931,7781,7813,5976,8078,9741,8982,1199
503,2536,5470,897,6509,5982,1019,9447,5676,432,276,5073,5055,633,890,1191
504,1618,2940,4327,8854,4482,4320,3140,7489,5909,6961,4342,6437,6469,8917,9316
505,3614,3286,3918,4289,4632,4542,4548,5030,5243,6823,8465,1625,1721,6545,1925
507,8130,2319,9417,2744,525,9399,1558,5224,2428,1192,9694,759,3512,3220,1820
508,398,1888,2298,2621,1005,5101,92,468,663,879,378,6274,344,238,87
509,411,761,308,952,955,5305,1063,3034,1436,6300,108,1417,2165,4400,4732
510,528,330,722,1023,949,1119,1249,1362,1525,1278,2056,1536,1071,2219,481
511,2150,2074,2745,2351,2031,3108,3876,4127,4797,8216,2296,3680,5007,3443,5282
512,8965,8571,546,819,2365,1186,4018,205,489,792,1910,7276,9298,977,769
513,1338,5492,1611,4180,3056,3531,9456,9079,1032,7714,6995,7152,362,1833,1456
514,1461,618,3594,8849,518,9773,9233,8979,1828,2434,6630,7172,3996,4271,4558
515,6588,4544,2939,3963,3216,118,2994,6944,6106,9628,4259,704,8774,9885,8738
516,1873,4139,3425,115,467,495,101,4788,520,7664,658,94,426,45,405
517,4655,632,203,3121,4821,4669,9742,1799,1140,2878,363,756,280,435,3238
518,9773,444,8028,3996,514,6770,7357,229,792,7110,4179,7314,5022,7793,1486
519,781,187,1398,6733,73,5810,8637,8526,9924,2077,314,9241,5552,1175,7152
520,430,380,1500,1205,1915,1270,3828,1703,1282,3540,9172,94,121,4388,1312
521,3366,3705,3982,3965,3280,4590,2754,4025,2639,2497,1607,7211,902,2016,4349
522,3566,5947,4828,2543,5556,6012,1055,4202,820,5478,268,654,1005,520,3321
523,9743,7155,264,354,301,9095,736,436,1544,782,1255,468,101,8,476
524,8597,5822,8748,7499,2108,3320,9512,6625,5070,2129,3582,2766,8782,9078,8209
525,1004,5520,351,1667,655,3181,280,69,8190,945,1558,3083,183,5224,667
526,3171,4633,6321,6513,8858,8430,7314,7110,4179,8431,1823,9892,9747,7924,3906
527,563,558,197,631,652,624,724,748,871,1201,3611,2430,5044,7267,56
528,722,510,1023,949,330,1119,1249,1362,1525,1278,2056,1536,1071,1638,2219
529,8906,478,646,116,71,125,1120,301,95,341,6687,6442,154,390,43
530,248,773,855,353,804,154,125,839,770,714,29,6692,3948,1885,3700
531,646,79,154,125,29,3022,71,138,248,977,341,770,804,353,4016
532,568,735,1623,4855,2111,2760,9290,3897,365,2426,8420,6568,9601,2526,191
534,372,943,101,1923,344,2579,2035,4137,2897,2615,3555,2233,249,4418,1102
535,9013,995,3411,1004,5613,1523,3682,1376,4541,1192,363,711,12,149,2688
538,733,625,217,407,2939,181,1202,3726,8802,261,138,33,6155,704,9102
540,93,3390,133,627,120,245,577,8745,1038,42,1061,4014,497,4567,639
541,443,1215,615,831,1789,1667,3160,9925,2270,3008,9838,2072,1718,5213,2054
542,292,641,602,332,347,37,362,493,1937,3795,161,155,1106,223,263
543,384,419,418,394,210,434,600,4562,1830,3627,2529,5271,6783,7460,8808
544,681,3234,2324,1956,2571,1489,2556,5827,59,93,133,386,740,545,1825
545,358,157,364,339,102,251,1825,798,59,391,2215,497,626,2976,999
546,9984,65,512,55,5783,48,2903,3695,126,180,772,3049,1283,255,819
547,298,1204,4375,1555,3833,8071,2569,6630,7951,6280,9605,1207,9522,699,633
548,2152,2402,1824,2919,2685,3365,2929,4436,2951,1724,4845,6747,7023,753,7813
549,2260,1211,5860,4042,1632,4375,2976,7236,7858,1825,4201,627,8213,5114,296
550,1060,2357,398,1021,4394,574,467,92,587,101,895,408,658,115,211
552,683,571,1414,1459,622,420,686,107,716,152,3119,44,1103,674,286
553,967,915,1075,1208,911,675,1900,705,1139,556,944,305,1987,176,670
554,463,712,864,137,1026,1275,3780,6931,4849,4251,8136,9835,7981,1217,2604
555,8506,3684,9200,3180,7195,9465,7918,7753,6229,9126,6760,6183,5855,8142,4769
556,675,305,578,176,705,237,243,349,670,865,1139,553,911,1075,72
557,115,238,68,178,121,3425,941,495,499,181,101,570,249,795,65
558,631,563,652,527,624,724,197,748,871,1201,3611,2430,5044,7267,5499
559,2600,1088,2197,4582,43,63,138,1783,829,177,160,171,498,961,2355
560,323,701,1073,3508,213,177,121,162,614,264,178,485,872,718,301
561,335,117,158,1938,386,245,1222,184,416,738,391,373,102,857,89
562,1665,603,565,389,1049,2889,1546,9668,8568,4495,3462,7975,960,1412,307
563,558,527,631,652,624,197,724,748,871,1201,2430,3611,5044,7267,6488
564,8298,1724,1523,6679,3796,3487,525,435,1004,5520,8844,1302,3180,9471,759
565,603,389,1049,1665,562,960,192,307,598,1525,1412,2889,1018,859,1246
567,4928,8997,9292,2005,7708,6199,4934,991,5149,4876,697,3682,9820,185,7396
568,9290,532,2760,735,191,365,1623,6568,2426,2111,4855,2504,2143,1199,3897
569,1351,1535,2381,6133,4230,5504,2968,4458,2282,2519,5946,4095,5136,2737,1884
570,795,2193,3476,1421,9083,483,495,121,101,516,65,284,499,372,344
571,683,552,1459,1414,716,686,622,152,420,3119,44,107,1103,674,286
572,1405,883,3837,119,1845,6675,5257,5395,2561,3566,5926,8285,522,104,520
573,4068,1996,8946,315,9473,9419,1419,7645,2907,3351,2023,2521,4980,1933,6198
574,5274,9391,4394,550,688,3546,4013,795,1441,3090,238,8724,8396,7894,2702
575,640,1117,487,693,1296,1592,660,1564,84,2594,1677,5739,3797,5343,6113
576,301,4999,531,2366,173,177,213,58,180,79,284,2732,154,162,1364
577,245,77,594,1038,853,263,540,133,707,386,296,102,2786,59,1369
578,556,675,705,305,1075,670,237,739,553,243,1139,1208,967,911,865
579,1488,3274,5303,3363,9210,2467,876,6334,5683,5446,4434,3047,454,2512,1765
580,5699,8821,9606,7204,3903,8305,7277,8456,7022,3377,4531,5374,6772,7810,878
582,3009,9762,9347,260,2318,6030,5424,247,5483,8855,1684,8179,8903,3695,4411
583,319,434,1008,957,2283,202,376,69,6721,6490,4343,460,309,259,340
584,1682,307,192,3849,665,5980,8130,2628,8348,4739,39,5288,2449,5838,2084
585,6444,7217,7807,8158,9092,8567,8321,7712,9457,7110,7314,4179,9245,2851,3651
586,1944,2577,6296,9925,2392,2007,981,443,1718,6734,1391,1540,7393,875,120
587,249,1005,115,495,867,101,516,121,4788,323,1238,1544,344,3417,284
588,1963,222,9852,2789,3709,8631,3925,785,2730,9333,2242,2666,628,6630,9885
590,361,1477,204,160,83,6190,2846,498,778,3715,5988,172,4163,1073,9455
591,5294,4256,1244,234,2831,4412,275,382,8370,9003,2148,5589,5032,3238,6434
592,4015,1041,485,1797,177,323,520,3482,121,2187,3321,8079,4336,2698,4284
593,1591,1629,5661,8893,1574,9424,3403,5388,1593,126,1196,7728,611,6126,1018
594,1020,3830,2064,1324,1369,77,5440,707,314,8153,2007,9081,1193,486,1616
595,1566,387,59,138,5,3657,1186,154,85,357,782,28,116,4,29
596,343,833,227,1245,1037,281,963,1057,86,1407,1301,123,1388,1733,1573
597,1214,7416,213,341,194,1432,4939,576,130,4106,6567,6179,3321,592,560
598,1018,1246,2382,1964,2299,3298,2669,3278,6578,8142,2889,8035,565,5515,1665
599,751,1014,1332,54,1727,1042,5072,126,400,337,3006,1089,492,7187,283
600,224,434,202,945,9355,543,3617,3031,69,1766,2488,384,1066,394,981
601,7899,876,9796,1836,7925,4886,7231,1229,3950,6656,6785,995,535,9013,251
602,292,641,542,347,332,37,1937,3795,362,493,161,155,346,1106,7728
603,565,389,1665,1049,562,960,2889,1200,1412,192,307,1246,1018,598,9668
604,9104,9962,2229,1255,6302,136,7827,1102,9138,557,238,306,178,621,425
605,1007,1579,694,9416,455,2371,156,1111,1692,4302,310,6293,2589,331,6922
606,1847,8152,9936,6160,9858,8336,4068,8946,2716,489,7639,9460,5730,4260,80
608,626,627,5265,844,1013,4154,1338,157,296,251,5303,2438,1447,364,545
609,1589,1498,911,944,986,2041,818,2352,2155,703,1900,1423,3937,1139,1208
611,4976,2309,155,161,19,7,189,1695,3360,330,5661,4955,528,2045,1629
612,725,232,806,936,953,1053,1261,168,1248,1498,553,915,2352,703,176
613,2359,1361,8905,396,31,825,6458,8091,4304,1833,5338,195,6907,47,3724
614,4622,213,162,1113,4939,718,872,3590,9540,1041,177,2024,121,2027,6195
615,443,541,1789,1215,1667,9838,2870,9813,3160,831,5962,2456,2072,7317,9081
616,908,1685,331,328,1426,1149,1101,64,2433,2883,2633,1842,1052,2991,4427
617,8691,4155,7972,4146,7001,3561,9113,2563,7953,7623,7422,8417,1814,7500,3603
618,5508,1631,514,3306,200,792,1160,446,2026,3484,8626,8849,2834,8647,4592
620,8132,8750,7961,496,76,3834,126,4070,205,453,119,3818,148,54,155
621,4815,2215,999,3871,3304,2787,1221,1825,2049,386,59,6716,425,117,4658
622,683,552,686,1414,1459,571,152,420,716,107,44,286,3119,674,1103
624,652,631,558,724,563,527,748,197,871,1201,3611,2430,7267,5044,6488
625,381,150,136,1386,1159,1317,2603,306,1762,1675,1567,81,2015,3284,885
626,5253,661,364,2625,1211,157,608,296,1921,6702,798,102,545,876,5303
627,1632,5253,8260,1229,876,296,4690,549,3376,5143,2625,608,1548,6645,7850
628,785,2242,2730,1643,2666,288,2859,1972,5655,2673,5144,5876,4523,588,2515
629,1206,2902,1835,1506,708,5318,2521,1663,1529,35,8336,4068,9858,635,8946
631,652,558,624,563,527,724,197,748,871,1201,3611,2430,5044,7267,6488
632,3121,203,4655,517,4821,1799,1140,2878,363,756,280,435,3238,711,149
633,1179,5381,4175,371,5141,4034,6318,7904,126,2693,503,3013,910,897,4726
635,6070,8336,9858,5730,629,1206,4068,8882,6160,8946,9473,2716,6772,80,7485
637,1980,3127,48,1641,432,276,126,54,503,371,789,1105,897,1019,1042
638,654,106,3296,124,1557,2496,2736,2953,3195,1136,208,4100,7066,7366,7486
639,4375,9255,3323,2418,93,868,1469,361,293,9517,7798,6102,7951,6280,9796
640,575,1296,1677,693,1117,660,1564,487,1592,84,2594,5739,5343,3797,3705
641,602,292,542,347,332,37,362,493,3795,1937,155,161,1106,2860,5229
642,142,440,3204,882,98,16,1537,5743,7050,3780,5305,6931,5119,3034,1501
643,449,246,491,783,805,1093,814,419,384,394,4446,3862,210,1066,1971
645,2593,6918,5943,1066,8985,8101,8190,4424,9682,1669,1093,5224,525,2083,6388
646,531,154,79,125,248,29,529,804,341,773,770,71,984,138,714
647,455,156,694,1072,1063,1107,955,1430,3034,411,310,1748,1111,952,1436
648,6682,5352,7236,4782,2780,3348,2935,2719,4720,1456,1626,3179,1504,2164,3712
650,341,346,413,293,590,1114,42,204,879,213,317,478,1434,116,730
651,778,7818,580,8648,7600,9682,2549,590,3484,6053,2490,4645,2341,707,2090
652,624,631,558,563,527,724,748,197,871,3611,1201,2430,5044,7267,6488
653,7842,7651,2716,5983,6160,8946,8882,5730,9191,4068,8336,9858,5244,6772,94
654,638,658,2953,2543,7066,1136,2449,467,4100,124,3296,3195,6191,657,414
655,351,525,1004,5520,1667,3181,340,183,69,583,319,667,434,8190,460
656,1652,6010,4087,4114,9838,5440,5539,8734,9813,2389,9272,927,831,1445,7023
657,1136,2284,467,6191,5478,1310,291,1557,654,930,1792,414,2449,1238,869
658,654,467,212,516,115,1005,520,948,426,495,2013,4788,1928,323,1544
659,690,1672,1928,5146,467,3734,3953,1238,1310,5995,1068,508,1060,40,1021
660,693,487,84,2594,1117,575,1564,640,1592,1296,5343,3797,5739,1677,6113
661,626,7858,844,1447,296,905,2181,3743,454,102,157,1229,728,251,339
662,378,1310,436,115,1005,233,2284,11,354,516,94,658,1055,100,6726
663,408,765,2298,398,1096,508,121,1432,550,344,101,7145,1969,4197,474
664,181,178,121,4744,1561,483,6526,5369,1681,557,6909,1102,3023,3210,3752
665,3380,584,9475,2979,9885,8278,441,2449,3238,9635,2359,1576,4335,9155,4304
666,167,322,2674,377,2170,766,1572,283,1895,2353,3086,2937,3660,3395,3396
667,831,6388,1066,1667,434,8206,525,655,1669,8443,3008,7284,351,9767,6721
669,3511,4606,925,8295,4108,5198,94,233,354,272,436,2188,860,1642,6604
670,675,556,578,305,553,739,967,865,1139,1123,349,243,1208,818,705
671,5665,5861,7748,6211,7208,6087,6078,5858,2235,3229,4728,4240,672,1410,9469
672,1741,200,2235,5861,1410,5665,4240,671,4728,5858,1058,3229,7208,6512,3752
674,1103,1260,1379,1858,336,1414,266,152,716,571,1459,2184,242,1763,622
675,556,705,578,865,670,967,1139,349,553,305,1208,911,739,1123,237
677,4864,1613,3239,4036,5396,4183,9668,1546,8568,5895,6767,5641,8171,9541,7829
679,6632,7925,4886,798,2992,3274,364,1348,888,7891,7853,5446,6334,579,2039
680,4894,9251,9762,4175,7466,6316,4585,5952,2388,1303,6888,2867,6426,3320,7396
681,544,2324,1489,3234,2571,1956,2556,5827,1939,844,2409,93,9702,545,9744
682,167,8931,480,368,377,322,62,516,937,8832,283,442,2760,2170,5707
683,552,571,1459,420,622,1414,686,107,716,152,3119,44,1103,674,286
685,1820,2529,759,4668,3350,4125,2265,2715,2845,3486,7130,1861,8777,4675,7687
686,571,683,552,622,1459,44,420,107,1414,152,716,3119,286,1103,674
687,366,2174,870,5336,5180,3071,3423,3142,9233,7849,1333,5571,1552,6976,6514
688,82,236,4162,217,181,398,316,306,574,33,179,1238,5057,100,40
690,659,6172,5486,3153,7167,6210,7569,7707,5626,8596,4559,7941,9657,6297,6327
691,739,72,5903,1589,609,349,176,168,703,1208,553,1248,556,911,967
692,3067,3042,5741,1406,1599,3386,4133,1052,1101,1532,791,1685,4227,2708,286
693,660,487,575,84,1117,640,1296,5343,1564,2594,5739,1592,3797,1677,6113
694,455,647,156,1072,1417,1879,310,3034,328,2378,1430,908,716,1748,509
696,898,205,1533,1633,1993,2347,1217,2604,3340,3477,3128,4251,6665,4192,4579
697,2133,567,124,3812,9896,144,2114,8997,7708,2005,6199,2598,2675,930,291
698,3169,1660,8617,7491,1030,1548,1339,4464,8630,3820,6501,6012,3450,9862,4526
699,972,706,3351,7616,6822,8946,1996,9858,298,3398,878,4068,7485,1695,4260
700,2710,1501,1537,186,3729,764,6096,2510,4129,465,1107,64,310,228,4368
701,1084,1664,941,6326,3210,959,1135,560,718,2921,782,2809,1797,301,4503
703,1498,1589,944,915,986,818,2352,553,911,1900,1248,488,1075,2155,609
704,1936,476,325,2089,4130,6322,4392,8735,9722,306,733,1845,101,304,326
705,675,556,578,967,911,553,305,944,1139,1075,1208,915,865,739,1987
706,972,699,7616,3351,1695,9858,4068,6822,8946,1996,5428,8135,4768,478,6160
707,3830,77,2343,1020,594,2068,5020,263,3509,4775,2985,6751,8648,1279,9272
708,629,1835,5318,2521,1506,2902,1529,1206,4160,5812,35,4936,3272,5284,7712
709,2339,483,8,121,4640,65,162,297,323,520,5,284,213,405,8946
710,1441,40,31,7339,329,3646,3579,8724,2630,2147,256,4005,3546,1231,81
711,7863,5017,995,9013,535,4223,1830,1523,149,203,632,3121,4655,830,6952
712,554,463,864,1026,137,1275,3780,6931,4251,4849,3340,4440,5928,1217,7214
714,353,855,804,248,154,839,125,530,770,773,3700,3948,5540,7074,29
715,387,1186,456,125,154,248,116,934,2240,29,1580,773,1584,213,1521
716,571,1414,552,683,152,1459,622,286,686,3119,674,44,107,3067,420
718,887,3388,2314,959,301,614,1214,264,162,701,1135,872,401,1084,177
719,744,5745,2694,7419,2753,4035,40,6567,4389,5761,8661,3741,3761,9957,6617
720,9798,5523,6378,3506,7516,6362,803,7406,2758,8650,9673,8890,6645,2467,835
722,528,1023,949,510,1119,330,1249,1362,1525,1278,2056,1536,1071,1638,960
723,4370,6351,9111,6625,9313,7278,7070,1792,2225,657,779,8717,5037,8015,1100
724,624,748,631,652,558,563,527,197,871,1201,3611,2430,5499,7267,5044
725,612,806,936,232,1053,953,1261,1498,168,1248,553,2352,915,944,1987
726,2890,8541,7180,9981,6277,8972,8418,8133,1746,8853,8824,4134,9047,2354,1578
727,304,40,885,306,46,1582,81,31,3787,9063,383,2630,186,1311,326
728,3743,6395,2731,2409,6724,2096,5143,3740,4261,4847,844,1488,5303,7925,4690
729,1484,3247,5332,3246,8432,7128,2189,914,5310,8904,2693,910,4726,442,5356
730,1161,3079,2601,131,3387,32,7826,225,130,2004,879,264,461,14,213
731,6758,5569,6186,1247,7645,9419,1419,9660,866,4859,5577,975,1132,7092,3817
732,73,56,9876,6861,9976,49,52,475,3,20,340,2428,4233,5501,8190
